order_id,loss_date,billing_system,brand,losing_nbn_speed,state,gaining_provider,gaining_nbn_speed
Order_ID_2930,2023-8-2,Tech_Billing,ABC Ltd,Speed50,VIC,Phone Company,Speed100-20
Order_ID_2931,2023-8-2,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed25
Order_ID_2932,2023-8-2,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_2933,2023-8-2,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed50
Order_ID_2934,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,NSW,Super Pty Ltd,Speed1000
Order_ID_2935,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,NSW,EXX Ptd Ltd,Speed50
Order_ID_2936,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,QLD,EXX Ptd Ltd,Speed100
Order_ID_2937,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_2938,2023-8-2,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_2939,2023-8-2,Tech_Billing,ABC Ltd,Speed50,WA,X Integrity,Speed50
Order_ID_2940,2023-8-2,Tech_Billing,ABC Ltd,Speed100,NSW,Idea Ltd,Speed250
Order_ID_2941,2023-8-2,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_2942,2023-8-2,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_2943,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea Ltd,Speed50
Order_ID_2944,2023-8-2,Tech_Billing,ABC Ltd,Speed25,NSW,Idea Ltd,Speed12
Order_ID_2945,2023-8-2,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed25
Order_ID_2946,2023-8-2,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed100-20
Order_ID_2947,2023-8-2,Tech_Billing,ABC Ltd,Speed25,SA,G2 Tele Pty Ltd,Speed25
Order_ID_2948,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,WA,Super Pty Ltd,Speed100
Order_ID_2949,2023-8-2,Tech_Billing,ABC Ltd,Speed25,SA,G2 Tele Pty Ltd,Speed25
Order_ID_2950,2023-8-2,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_2951,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed100-20
Order_ID_2952,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,QLD,ANT Telecom,Speed250
Order_ID_2953,2023-8-2,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_2954,2023-8-2,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_2955,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea Ltd,Speed25
Order_ID_2956,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed100
Order_ID_2957,2023-8-2,Tech_Billing,ABC Ltd,Speed12,VIC,Opal Pty Ltd,Speed50
Order_ID_2958,2023-8-2,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed100-20
Order_ID_2959,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,NSW,BB Ltd,Speed50
Order_ID_2960,2023-8-2,Tech_Billing,ABC Ltd,Speed50,QLD,Escape Ltd,Speed50
Order_ID_2961,2023-8-2,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_2962,2023-8-2,Tech_Billing,ABC Ltd,Speed25,NSW,Idea Ltd,Speed100-20
Order_ID_2963,2023-8-2,Tech_Billing,ABC Ltd,Speed25,NSW,G2 Tele Pty Ltd,Speed25
Order_ID_2964,2023-8-2,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed100
Order_ID_2965,2023-8-2,Tech_Billing,ABC Ltd,Speed50,QLD,Idea Ltd,Speed50
Order_ID_2966,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed1000
Order_ID_2967,2023-8-2,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed250
Order_ID_2968,2023-8-2,Tech_Billing,ABC Ltd,Speed50,NSW,CAN Ltd,Speed50
Order_ID_2969,2023-8-2,Tech_Billing,ABC Ltd,Speed250,VIC,Idea Ltd,Speed100-20
Order_ID_2970,2023-8-2,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_2971,2023-8-2,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_2972,2023-8-2,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_2973,2023-8-3,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_2974,2023-8-3,Tech_Billing,ABC Ltd,Speed25,WA,Phone Company,Speed100-20
Order_ID_2975,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed50
Order_ID_2976,2023-8-3,Tech_Billing,ABC Ltd,Speed100,VIC,Idea Ltd,Speed100-20
Order_ID_2977,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,QLD,Super Pty Ltd,Speed100-20
Order_ID_2978,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,QLD,Super Pty Ltd,Speed100-20
Order_ID_2979,2023-8-3,Tech_Billing,ABC Ltd,Speed25,SA,G2 Tele Pty Ltd,Speed50
Order_ID_2980,2023-8-3,Tech_Billing,ABC Ltd,Speed25,NSW,Idea Ltd,Speed25
Order_ID_2981,2023-8-3,Tech_Billing,ABC Ltd,Speed25,VIC,Opal Pty Ltd,Speed50
Order_ID_2982,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,QLD,Phone Company,Speed100-20
Order_ID_2983,2023-8-3,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed25
Order_ID_2984,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_2985,2023-8-3,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed50
Order_ID_2986,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,NSW,EXX Ptd Ltd,Speed100
Order_ID_2987,2023-8-3,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed25
Order_ID_2988,2023-8-3,Tech_Billing,ABC Ltd,Speed50,VIC,BB Ltd,Speed50
Order_ID_2989,2023-8-3,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_2990,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea Ltd,Speed250
Order_ID_2991,2023-8-3,Tech_Billing,ABC Ltd,Speed25,WA,Idea Ltd,Speed25
Order_ID_2992,2023-8-3,Tech_Billing,ABC Ltd,Speed50,SA,G2 Tele Pty Ltd,Speed50
Order_ID_2993,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,SA,G2 Tele Pty Ltd,Speed25
Order_ID_2994,2023-8-3,Tech_Billing,ABC Ltd,Speed50,WA,Opal Pty Ltd,Speed50
Order_ID_2995,2023-8-3,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_2996,2023-8-3,Tech_Billing,ABC Ltd,Speed50,NSW,Phone Company,Speed100-20
Order_ID_2997,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,SA,G2 Tele Pty Ltd,Speed25
Order_ID_2998,2023-8-3,Tech_Billing,ABC Ltd,Speed50,VIC,Connection Ltd,Speed50
Order_ID_2999,2023-8-3,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_3000,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,QLD,Phone Company,Speed250
Order_ID_3001,2023-8-3,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_3002,2023-8-3,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed25
Order_ID_3003,2023-8-3,Tech_Billing,ABC Ltd,Speed50,NSW,EXX Ptd Ltd,Speed100
Order_ID_3004,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed100-20
Order_ID_3005,2023-8-3,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_3006,2023-8-3,Tech_Billing,ABC Ltd,Speed50,QLD,Phone Company,Speed100-20
Order_ID_3007,2023-8-3,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed25
Order_ID_3008,2023-8-3,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed50
Order_ID_3009,2023-8-3,Tech_Billing,ABC Ltd,Speed1000,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_3010,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,NSW,Super Pty Ltd,Speed1000
Order_ID_3011,2023-8-3,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed50
Order_ID_3012,2023-8-3,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed50
Order_ID_3013,2023-8-3,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_3014,2023-8-4,Tech_Billing,ABC Ltd,Speed25,NSW,Opal Pty Ltd,Speed50
Order_ID_3015,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed50
Order_ID_3016,2023-8-4,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed50
Order_ID_3017,2023-8-4,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed50
Order_ID_3018,2023-8-4,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_3019,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed50
Order_ID_3020,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed100-20
Order_ID_3021,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed100
Order_ID_3022,2023-8-4,Tech_Billing,ABC Ltd,Speed250,VIC,Super Pty Ltd,Speed250
Order_ID_3023,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,SA,Super Pty Ltd,Speed100
Order_ID_3024,2023-8-4,Tech_Billing,ABC Ltd,Speed25,QLD,Phone Company,Speed100-20
Order_ID_3025,2023-8-4,Tech_Billing,ABC Ltd,Speed50,VIC,Phone Company,Speed100-20
Order_ID_3026,2023-8-4,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed25
Order_ID_3027,2023-8-4,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_3028,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_3029,2023-8-4,Tech_Billing,ABC Ltd,Speed1000,NSW,Opal Pty Ltd,Speed100-20
Order_ID_3030,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,SA,Opal Pty Ltd,Speed50
Order_ID_3031,2023-8-4,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_3032,2023-8-4,Tech_Billing,ABC Ltd,Speed50,QLD,Source Ltd,Speed25
Order_ID_3033,2023-8-4,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed100-20
Order_ID_3034,2023-8-4,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed100-20
Order_ID_3035,2023-8-4,Tech_Billing,ABC Ltd,Speed50,VIC,BB Ltd,Speed1000
Order_ID_3036,2023-8-4,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_3037,2023-8-4,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_3038,2023-8-4,Tech_Billing,ABC Ltd,Speed50,null,Idea Ltd,Speed100-20
Order_ID_3039,2023-8-4,Tech_Billing,ABC Ltd,Speed50,QLD,Source Ltd,Speed50
Order_ID_3040,2023-8-4,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_3041,2023-8-4,Tech_Billing,ABC Ltd,Speed50,NSW,Phone Company,Speed100-20
Order_ID_3042,2023-8-4,Tech_Billing,ABC Ltd,Speed100,SA,BB Ltd,Speed100-20
Order_ID_3043,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,QLD,Source Ltd,Speed50
Order_ID_3044,2023-8-4,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed250
Order_ID_3045,2023-8-4,Tech_Billing,ABC Ltd,Speed50,SA,Source Ltd,Speed50
Order_ID_3046,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,NSW,EXX Ptd Ltd,Speed100-20
Order_ID_3047,2023-8-4,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed25
Order_ID_3048,2023-8-4,Tech_Billing,ABC Ltd,Speed50,QLD,Idea Ltd,Speed50
Order_ID_3049,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_3050,2023-8-4,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed50
Order_ID_3051,2023-8-4,Tech_Billing,ABC Ltd,Speed25,NSW,Opal Pty Ltd,Speed50
Order_ID_3052,2023-8-4,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_3053,2023-8-4,Tech_Billing,ABC Ltd,Speed25,NSW,Opal Pty Ltd,Speed50
Order_ID_3054,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,VIC,Phone Company,Speed100-20
Order_ID_3055,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,NSW,Phone Company,Speed100-20
Order_ID_3056,2023-8-4,Tech_Billing,ABC Ltd,Speed25,QLD,CAN Ltd,Speed50
Order_ID_3057,2023-8-4,Tech_Billing,ABC Ltd,Speed25,QLD,Idea Ltd,Speed25
Order_ID_3058,2023-8-4,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_3059,2023-8-4,Tech_Billing,ABC Ltd,Speed50,QLD,Idea Ltd,Speed50
Order_ID_3060,2023-8-4,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed1000
Order_ID_3061,2023-8-4,Tech_Billing,ABC Ltd,Speed25,NT,Unknown,Speed50
Order_ID_3062,2023-8-4,Tech_Billing,ABC Ltd,Speed250,QLD,Idea Ltd,Speed100-20
Order_ID_3063,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed50
Order_ID_3064,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,QLD,Super Pty Ltd,Speed100
Order_ID_3065,2023-8-4,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_3066,2023-8-4,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_3067,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_3068,2023-8-4,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed25
Order_ID_3069,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,QLD,Super Pty Ltd,Speed250
Order_ID_3070,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,SA,Opal Pty Ltd,Speed100-20
Order_ID_3071,2023-8-4,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed100-20
Order_ID_3072,2023-8-4,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_3073,2023-8-4,Tech_Billing,ABC Ltd,Speed50,QLD,Idea Ltd,Speed50
Order_ID_3074,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,WA,Idea Ltd,Speed50
Order_ID_3075,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea Ltd,Speed50
Order_ID_3076,2023-8-4,Tech_Billing,ABC Ltd,Speed100-20,SA,Idea Ltd,Speed50
Order_ID_3077,2023-8-5,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_3078,2023-8-5,Tech_Billing,ABC Ltd,Speed50,ACT,G2 Tele Pty Ltd,Speed50
Order_ID_3079,2023-8-5,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed100-20
Order_ID_3080,2023-8-5,Tech_Billing,ABC Ltd,Speed25,WA,G2 Tele Pty Ltd,Speed50
Order_ID_3081,2023-8-5,Tech_Billing,ABC Ltd,Speed50,SA,G2 Tele Pty Ltd,Speed50
Order_ID_3082,2023-8-5,Tech_Billing,ABC Ltd,Speed25,ACT,G2 Tele Pty Ltd,Speed100-20
Order_ID_3083,2023-8-5,Tech_Billing,ABC Ltd,Speed50,NSW,Super Pty Ltd,Speed50
Order_ID_3084,2023-8-5,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_3085,2023-8-5,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed50
Order_ID_3086,2023-8-5,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed1000
Order_ID_3087,2023-8-5,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed100
Order_ID_3088,2023-8-5,Tech_Billing,ABC Ltd,Speed100-20,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_3089,2023-8-5,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed100-20
Order_ID_3090,2023-8-5,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_3091,2023-8-5,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_3092,2023-8-5,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_3093,2023-8-5,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed50
Order_ID_3094,2023-8-6,Tech_Billing,ABC Ltd,Speed100-20,VIC,CAN Ltd,Speed100-20
Order_ID_3095,2023-8-6,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_3096,2023-8-6,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_3097,2023-8-6,Tech_Billing,ABC Ltd,Speed50,QLD,Super Pty Ltd,Speed100
Order_ID_3098,2023-8-6,Tech_Billing,ABC Ltd,Speed25,NSW,Idea Ltd,Speed50
Order_ID_3099,2023-8-6,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_3100,2023-8-6,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_3101,2023-8-6,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed100-20
Order_ID_3102,2023-8-6,Tech_Billing,ABC Ltd,Speed1000,NSW,Super Pty Ltd,Speed1000
Order_ID_3103,2023-8-6,Tech_Billing,ABC Ltd,Speed50,VIC,BB Ltd,Speed50
Order_ID_3104,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed50
Order_ID_3105,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_3106,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed100-20
Order_ID_3107,2023-8-7,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed100-20
Order_ID_3108,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed100-20
Order_ID_3109,2023-8-7,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_3110,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed100-20
Order_ID_3111,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed100-20
Order_ID_3112,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_3113,2023-8-7,Tech_Billing,ABC Ltd,Speed50,VIC,Super Pty Ltd,Speed50
Order_ID_3114,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,EXX Ptd Ltd,Speed100
Order_ID_3115,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,EXX Ptd Ltd,Speed50
Order_ID_3116,2023-8-7,Tech_Billing,ABC Ltd,Speed50,VIC,Super Pty Ltd,Speed250
Order_ID_3117,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed50
Order_ID_3118,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_3119,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_3120,2023-8-7,Tech_Billing,ABC Ltd,Speed25,VIC,Idea Ltd,Speed50
Order_ID_3121,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed50
Order_ID_3122,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_3123,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_3124,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_3125,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed100-20
Order_ID_3126,2023-8-7,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed50
Order_ID_3127,2023-8-7,Tech_Billing,ABC Ltd,Speed50,TAS,Opal Pty Ltd,Speed50
Order_ID_3128,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_3129,2023-8-7,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed50
Order_ID_3130,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed50
Order_ID_3131,2023-8-7,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed100-20
Order_ID_3132,2023-8-7,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed50
Order_ID_3133,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,BB Ltd,Speed25
Order_ID_3134,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed50
Order_ID_3135,2023-8-7,Tech_Billing,ABC Ltd,Speed25,NSW,Communication Pty Ltd,Speed100
Order_ID_3136,2023-8-7,Tech_Billing,ABC Ltd,Speed25,VIC,Idea Ltd,Speed12
Order_ID_3137,2023-8-7,Tech_Billing,ABC Ltd,Speed50,SA,Super Pty Ltd,Speed100-20
Order_ID_3138,2023-8-7,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100
Order_ID_3139,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed50
Order_ID_3140,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,SA,Opal Pty Ltd,Speed250
Order_ID_3141,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_3142,2023-8-7,Tech_Billing,ABC Ltd,Speed25,VIC,Opal Pty Ltd,Speed50
Order_ID_3143,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed100
Order_ID_3144,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,QLD,Super Pty Ltd,Speed250
Order_ID_3145,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,WA,Opal Pty Ltd,Speed25
Order_ID_3146,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,Super Pty Ltd,Speed1000
Order_ID_3147,2023-8-7,Tech_Billing,ABC Ltd,Speed25,NSW,Phone Company,Speed100-20
Order_ID_3148,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed25
Order_ID_3149,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed100-20
Order_ID_3150,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed100-20
Order_ID_3151,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed100-20
Order_ID_3152,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed50
Order_ID_3153,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed25
Order_ID_3154,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_3155,2023-8-7,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_3156,2023-8-7,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed50
Order_ID_3157,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed100-20
Order_ID_3158,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_3159,2023-8-7,Tech_Billing,ABC Ltd,Speed50,SA,G2 Tele Pty Ltd,Speed100-20
Order_ID_3160,2023-8-7,Tech_Billing,ABC Ltd,Speed50,QLD,EXX Ptd Ltd,Speed50
Order_ID_3161,2023-8-7,Tech_Billing,ABC Ltd,Speed50,QLD,Super Pty Ltd,Speed50
Order_ID_3162,2023-8-7,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed25
Order_ID_3163,2023-8-7,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed50
Order_ID_3164,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Phone Company,Speed100-20
Order_ID_3165,2023-8-7,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed25
Order_ID_3166,2023-8-7,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed25
Order_ID_3167,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,CAN Ltd,Speed50
Order_ID_3168,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,SuperTel,Speed100-20
Order_ID_3169,2023-8-7,Tech_Billing,ABC Ltd,Speed50,WA,BB Ltd,Speed100-20
Order_ID_3170,2023-8-7,Tech_Billing,ABC Ltd,Speed100-20,WA,Super Pty Ltd,Speed100
Order_ID_3171,2023-8-7,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed100-20
Order_ID_3172,2023-8-8,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed12
